File,Package,Type,Name,Parameters,ReturnType,Details
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L100,,,-- DECISION: only one ACTIVE version per semester per year
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L101,,,"-- Prevents ambiguity when querying ""what is today's schedule?"""
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L106,,,-- ─── TIMETABLE_SLOTS ─────────────────────────────────────────
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L107,,,-- Core scheduling table. One row = one recurring weekly slot.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L108,,,-- DECISION: stores day_of_week + period_number (recurring pattern)
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L109,,,-- not specific dates. day_overrides handles specific-date exceptions.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L110,,,-- This avoids inserting 180 rows (one per semester day) per slot.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L125,,,-- DECISION [D9]: optimistic locking column
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L126,,,-- JPA @Version maps to this. Never set manually.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L133,,,-- DECISION: room cannot be double-booked in same version
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L134,,,-- DB enforces this even if application validation is bypassed
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L136,,,-- DECISION: teacher cannot be in two rooms simultaneously
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L143,,,-- ─── DAY_OVERRIDES ───────────────────────────────────────────
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L144,,,-- DECISION [D10]: separate from timetable_slots
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L145,,,-- Records: class cancelled today / room claimed by another teacher
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L146,,,-- DECISION: override_id uses BIGSERIAL for auto-increment IDs (aligns with JPA entity)
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L153,,,-- acting_teacher_id: who claimed this slot (NULL if just cancelled)
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L159,,,-- DECISION: one override per slot per date
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L160,,,"-- Prevents: teacher cancels, then tries to cancel again same day"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L172,,,-- ─── BLACKOUT_DATES ──────────────────────────────────────────
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L173,,,-- DECISION: separate from day_overrides because blackouts are
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L174,,,-- GLOBAL policy (no classes on Diwali) not slot-specific.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L175,,,-- dept_id NULL = college-wide blackout. Set = dept-only holiday.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L189,,,-- ─── OCCUPANCY_RECORDS ───────────────────────────────────────
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L190,,,"-- DECISION [D11]: event log, not current status column"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L191,,,-- Each check is a timestamped record. Enables:
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L192,,,"--   ""Was room A201 occupied at 10am yesterday?"" (forensic query)"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L193,,,"-- If we stored only current status on rooms table, history is lost."
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L197,,,-- NULL slot_id = ad-hoc check outside scheduled slot
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V2__rooms_timetable.sql,,SQL,L216,,,-- AI checks must have confidence score
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,File,V3__exam_seating.sql,,,
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L1,,,-- ============================================================
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L2,,,-- V3__exam_seating.sql
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L3,,,"-- SCAS - Exam Sessions, Halls, Constraints, Seats, Jobs"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L4,,,--
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L5,,,-- DECISION LOG:
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L6,,,--   [D13] exam_halls is a junction between exam_sessions and
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L7,,,--         rooms. One exam may use 5 rooms simultaneously.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L8,,,--         assigned_capacity is stored separately from rooms.capacity
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L9,,,--         because you might intentionally use only 80 of 100 seats
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L10,,,"--         (reserve for last-minute additions). Without this, you'd"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L11,,,--         have no record of the intended exam capacity.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L12,,,--
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L13,,,--   [D14] seating_constraints.parameters is JSONB not separate
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L14,,,--         columns. Each constraint type has a completely different
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L15,,,--         parameter shape:
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L16,,,--           NoBranchAdjacent    -> {}  (no params)
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L17,,,"--           FrontRowReserved    -> {""rows"": 2}"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L18,,,"--           ExclusionZone       -> {""positions"": [[1,3],[2,4],[5,2]]}"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L19,,,"--           MaxSameBranchPerRow -> {""max"": 3}"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L20,,,--         A fixed column schema would require NULLs in 90% of cells.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L21,,,--         JSONB + GIN index handles containment queries efficiently.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L22,,,--
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L23,,,--   [D15] exam_students.student_id FK is NULLABLE.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L24,,,--         External students (competitive exams hosted at RVCE)
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L25,,,--         have no user accounts in the system. They're identified
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L26,,,--         by USN only. Forcing NOT NULL would block this real use case.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L27,,,--
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L28,,,--   [D16] seating_jobs table exists because CSP algorithm runs
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L29,,,--         async (up to 30 seconds for 600 students). The POST
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L30,,,--         /generate endpoint returns job_id immediately; frontend
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L31,,,--         polls GET /jobs/{id}. Without this table: no way to
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L32,,,"--         report partial results, constraint violations, or failure"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L33,,,--         reasons back to the coordinator.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L34,,,--
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L35,,,--   [D17] exam_seats has a UNIQUE constraint on
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L36,,,"--         (exam_id, hall_id, bench_row, bench_col)."
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L37,,,--         This is the DB-level guarantee that no two students
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L38,,,--         share the same physical bench. Even if the CSP algorithm
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L39,,,"--         has a bug, the DB rejects the invalid insert."
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L40,,,--
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L41,,,--   [D18] exam_seats.is_manual_override = TRUE flags seats that
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L42,,,--         were moved by the coordinator after CSP generation.
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L43,,,"--         Used in audit queries: ""how many seats did we manually"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L44,,,"--         adjust?"" Helps evaluate algorithm quality over time."
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L45,,,-- ============================================================
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L47,,,-- ─── EXAM_SESSIONS ───────────────────────────────────────────
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L71,,,-- DECISION: published_at only set when status=PUBLISHED
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L82,,,-- ─── EXAM_HALLS ──────────────────────────────────────────────
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L83,,,"-- DECISION [D13]: junction table, not a column on exam_sessions"
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L84,,,-- Enables: 1 exam -> many halls
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L90,,,-- assigned_capacity may be < room.capacity (DECISION [D13])
C:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V3__exam_seating.sql,,SQL,L105,,,-- ─── EXAM_STUDENTS ───────────────────────────────────────────
